Location,Variant,Time,AgeGrp,ASFR
China,Constant mortality,2051,20-24,32.493
China,Constant mortality,2051,25-29,81.185
China,Constant mortality,2051,30-34,94.298
China,Constant mortality,2051,35-39,51.321
China,Constant mortality,2051,40-44,11.803
China,Constant mortality,2051,45-49,0.754
China,Constant mortality,2051,50-54,0.014
China,Constant mortality,2052,10-14,0.03
China,Constant mortality,2052,15-19,5.499
China,Constant mortality,2052,20-24,32.663
China,Constant mortality,2052,25-29,81.672
China,Constant mortality,2052,30-34,94.768
China,Constant mortality,2052,35-39,51.707
China,Constant mortality,2052,40-44,11.883
China,Constant mortality,2052,45-49,0.763
China,Constant mortality,2052,50-54,0.014
China,Constant mortality,2053,10-14,0.03
China,Constant mortality,2053,15-19,5.512
China,Constant mortality,2053,20-24,32.822
China,Constant mortality,2053,25-29,82.131
China,Constant mortality,2053,30-34,95.509
China,Constant mortality,2053,35-39,51.821
China,Constant mortality,2053,40-44,11.967
China,Constant mortality,2053,45-49,0.772
China,Constant mortality,2053,50-54,0.014
China,Constant mortality,2054,10-14,0.03
China,Constant mortality,2054,15-19,5.507
China,Constant mortality,2054,20-24,32.847
China,Constant mortality,2054,25-29,82.227
China,Constant mortality,2054,30-34,96.018
China,Constant mortality,2054,35-39,51.348
China,Constant mortality,2054,40-44,11.949
China,Constant mortality,2054,45-49,0.775
China,Constant mortality,2054,50-54,0.014
China,Constant mortality,2055,10-14,0.03
China,Constant mortality,2055,15-19,5.502
China,Constant mortality,2055,20-24,32.807
China,Constant mortality,2055,25-29,82.145
China,Constant mortality,2055,30-34,96.394
China,Constant mortality,2055,35-39,50.583
China,Constant mortality,2055,40-44,11.845
China,Constant mortality,2055,45-49,0.772
China,Constant mortality,2055,50-54,0.015
China,Constant mortality,2056,10-14,0.03
China,Constant mortality,2056,15-19,5.504
China,Constant mortality,2056,20-24,32.752
China,Constant mortality,2056,25-29,82.04
China,Constant mortality,2056,30-34,96.446
China,Constant mortality,2056,35-39,49.714
China,Constant mortality,2056,40-44,11.721
China,Constant mortality,2056,45-49,0.763
China,Constant mortality,2056,50-54,0.015
China,Constant mortality,2057,10-14,0.031
China,Constant mortality,2057,15-19,5.517
China,Constant mortality,2057,20-24,32.732
China,Constant mortality,2057,25-29,82.044
China,Constant mortality,2057,30-34,96.481
China,Constant mortality,2057,35-39,49.678
China,Constant mortality,2057,40-44,11.783
China,Constant mortality,2057,45-49,0.766
China,Constant mortality,2057,50-54,0.015
China,Constant mortality,2058,10-14,0.031
China,Constant mortality,2058,15-19,5.561
China,Constant mortality,2058,20-24,32.875
China,Constant mortality,2058,25-29,82.487
China,Constant mortality,2058,30-34,97.035
China,Constant mortality,2058,35-39,50.496
China,Constant mortality,2058,40-44,11.746
China,Constant mortality,2058,45-49,0.772
China,Constant mortality,2058,50-54,0.015
China,Constant mortality,2059,10-14,0.031
China,Constant mortality,2059,15-19,5.56
China,Constant mortality,2059,20-24,32.759
China,Constant mortality,2059,25-29,82.249
China,Constant mortality,2059,30-34,96.789
China,Constant mortality,2059,35-39,51.118
China,Constant mortality,2059,40-44,11.427
China,Constant mortality,2059,45-49,0.766
China,Constant mortality,2059,50-54,0.015
China,Constant mortality,2060,10-14,0.031
China,Constant mortality,2060,15-19,5.599
China,Constant mortality,2060,20-24,32.871
China,Constant mortality,2060,25-29,82.511
China,Constant mortality,2060,30-34,97.137
China,Constant mortality,2060,35-39,52.041
China,Constant mortality,2060,40-44,11.122
China,Constant mortality,2060,45-49,0.759
China,Constant mortality,2060,50-54,0.015
China,Constant mortality,2061,10-14,0.032
China,Constant mortality,2061,15-19,5.663
China,Constant mortality,2061,20-24,33.115
China,Constant mortality,2061,25-29,83.043
China,Constant mortality,2061,30-34,97.811
China,Constant mortality,2061,35-39,52.63
China,Constant mortality,2061,40-44,10.836
China,Constant mortality,2061,45-49,0.755
China,Constant mortality,2061,50-54,0.015
China,Constant mortality,2062,10-14,0.032
China,Constant mortality,2062,15-19,5.688
China,Constant mortality,2062,20-24,33.143
China,Constant mortality,2062,25-29,82.994
China,Constant mortality,2062,30-34,97.82
China,Constant mortality,2062,35-39,52.621
China,Constant mortality,2062,40-44,10.835
China,Constant mortality,2062,45-49,0.762
China,Constant mortality,2062,50-54,0.015
China,Constant mortality,2063,10-14,0.032
China,Constant mortality,2063,15-19,5.738
China,Constant mortality,2063,20-24,33.311
China,Constant mortality,2063,25-29,83.27
China,Constant mortality,2063,30-34,98.231
China,Constant mortality,2063,35-39,52.831
China,Constant mortality,2063,40-44,11.157
China,Constant mortality,2063,45-49,0.753
China,Constant mortality,2063,50-54,0.015
China,Constant mortality,2064,10-14,0.032
China,Constant mortality,2064,15-19,5.772
China,Constant mortality,2064,20-24,33.387
China,Constant mortality,2064,25-29,83.33
China,Constant mortality,2064,30-34,98.358
China,Constant mortality,2064,35-39,52.909
China,Constant mortality,2064,40-44,11.536
China,Constant mortality,2064,45-49,0.725
China,Constant mortality,2064,50-54,0.015
China,Constant mortality,2065,10-14,0.032
China,Constant mortality,2065,15-19,5.793
China,Constant mortality,2065,20-24,33.41
China,Constant mortality,2065,25-29,83.264
China,Constant mortality,2065,30-34,98.288
China,Constant mortality,2065,35-39,52.891
China,Constant mortality,2065,40-44,11.851
China,Constant mortality,2065,45-49,0.694
China,Constant mortality,2065,50-54,0.015
China,Constant mortality,2066,10-14,0.032
China,Constant mortality,2066,15-19,5.838
China,Constant mortality,2066,20-24,33.573
China,Constant mortality,2066,25-29,83.519
China,Constant mortality,2066,30-34,98.57
China,Constant mortality,2066,35-39,53.059
China,Constant mortality,2066,40-44,11.979
China,Constant mortality,2066,45-49,0.665
China,Constant mortality,2066,50-54,0.015
China,Constant mortality,2067,10-14,0.032
China,Constant mortality,2067,15-19,5.873
China,Constant mortality,2067,20-24,33.71
China,Constant mortality,2067,25-29,83.729
China,Constant mortality,2067,30-34,98.796
China,Constant mortality,2067,35-39,53.199
China,Constant mortality,2067,40-44,12.0
China,Constant mortality,2067,45-49,0.669
China,Constant mortality,2067,50-54,0.015
China,Constant mortality,2068,10-14,0.032
China,Constant mortality,2068,15-19,5.858
China,Constant mortality,2068,20-24,33.637
China,Constant mortality,2068,25-29,83.415
China,Constant mortality,2068,30-34,98.405
China,Constant mortality,2068,35-39,53.006
China,Constant mortality,2068,40-44,11.949
China,Constant mortality,2068,45-49,0.693
China,Constant mortality,2068,50-54,0.015
China,Constant mortality,2069,10-14,0.032
China,Constant mortality,2069,15-19,5.882
China,Constant mortality,2069,20-24,33.832
China,Constant mortality,2069,25-29,83.77
China,Constant mortality,2069,30-34,98.788
China,Constant mortality,2069,35-39,53.224
China,Constant mortality,2069,40-44,12.002
China,Constant mortality,2069,45-49,0.729
China,Constant mortality,2069,50-54,0.014
China,Constant mortality,2070,10-14,0.032
China,Constant mortality,2070,15-19,5.894
China,Constant mortality,2070,20-24,33.983
China,Constant mortality,2070,25-29,84.038
China,Constant mortality,2070,30-34,99.028
China,Constant mortality,2070,35-39,53.375
China,Constant mortality,2070,40-44,12.043
China,Constant mortality,2070,45-49,0.757
China,Constant mortality,2070,50-54,0.013
China,Constant mortality,2071,10-14,0.032
China,Constant mortality,2071,15-19,5.906
China,Constant mortality,2071,20-24,34.133
China,Constant mortality,2071,25-29,84.312
China,Constant mortality,2071,30-34,99.23
China,Constant mortality,2071,35-39,53.522
China,Constant mortality,2071,40-44,12.08
China,Constant mortality,2071,45-49,0.766
China,Constant mortality,2071,50-54,0.013
China,Constant mortality,2072,10-14,0.032
China,Constant mortality,2072,15-19,5.92
China,Constant mortality,2072,20-24,34.294
China,Constant mortality,2072,25-29,84.652
China,Constant mortality,2072,30-34,99.508
China,Constant mortality,2072,35-39,53.73
China,Constant mortality,2072,40-44,12.131
China,Constant mortality,2072,45-49,0.768
China,Constant mortality,2072,50-54,0.013
China,Constant mortality,2073,10-14,0.031
China,Constant mortality,2073,15-19,5.896
China,Constant mortality,2073,20-24,34.28
China,Constant mortality,2073,25-29,84.646
China,Constant mortality,2073,30-34,99.374
China,Constant mortality,2073,35-39,53.733
China,Constant mortality,2073,40-44,12.134
China,Constant mortality,2073,45-49,0.767
China,Constant mortality,2073,50-54,0.013
China,Constant mortality,2074,10-14,0.031
China,Constant mortality,2074,15-19,5.9
China,Constant mortality,2074,20-24,34.466
China,Constant mortality,2074,25-29,85.187
China,Constant mortality,2074,30-34,99.876
China,Constant mortality,2074,35-39,54.056
China,Constant mortality,2074,40-44,12.209
China,Constant mortality,2074,45-49,0.772
China,Constant mortality,2074,50-54,0.014
China,Constant mortality,2075,10-14,0.031
China,Constant mortality,2075,15-19,5.865
China,Constant mortality,2075,20-24,34.431
China,Constant mortality,2075,25-29,85.199
China,Constant mortality,2075,30-34,99.75
China,Constant mortality,2075,35-39,54.004
China,Constant mortality,2075,40-44,12.209
China,Constant mortality,2075,45-49,0.773
China,Constant mortality,2075,50-54,0.015
China,Constant mortality,2076,10-14,0.031
China,Constant mortality,2076,15-19,5.826
China,Constant mortality,2076,20-24,34.38
China,Constant mortality,2076,25-29,85.177
China,Constant mortality,2076,30-34,99.564
China,Constant mortality,2076,35-39,53.9
China,Constant mortality,2076,40-44,12.208
China,Constant mortality,2076,45-49,0.773
China,Constant mortality,2076,50-54,0.015
China,Constant mortality,2077,10-14,0.031
China,Constant mortality,2077,15-19,5.808
China,Constant mortality,2077,20-24,34.426
China,Constant mortality,2077,25-29,85.393
China,Constant mortality,2077,30-34,99.688
China,Constant mortality,2077,35-39,53.953
China,Constant mortality,2077,40-44,12.252
China,Constant mortality,2077,45-49,0.775
China,Constant mortality,2077,50-54,0.015
China,Constant mortality,2078,10-14,0.031
China,Constant mortality,2078,15-19,5.793
China,Constant mortality,2078,20-24,34.446
China,Constant mortality,2078,25-29,85.59
China,Constant mortality,2078,30-34,99.838
China,Constant mortality,2078,35-39,54.014
China,Constant mortality,2078,40-44,12.306
China,Constant mortality,2078,45-49,0.778
China,Constant mortality,2078,50-54,0.015
China,Constant mortality,2079,10-14,0.031
China,Constant mortality,2079,15-19,5.784
China,Constant mortality,2079,20-24,34.45
China,Constant mortality,2079,25-29,85.786
China,Constant mortality,2079,30-34,100.013
China,Constant mortality,2079,35-39,54.083
China,Constant mortality,2079,40-44,12.351
China,Constant mortality,2079,45-49,0.781
China,Constant mortality,2079,50-54,0.015
China,Constant mortality,2080,10-14,0.031
China,Constant mortality,2080,15-19,5.767
China,Constant mortality,2080,20-24,34.331
China,Constant mortality,2080,25-29,85.676
China,Constant mortality,2080,30-34,99.844
China,Constant mortality,2080,35-39,53.945
China,Constant mortality,2080,40-44,12.332
China,Constant mortality,2080,45-49,0.781
China,Constant mortality,2080,50-54,0.015
China,Constant mortality,2081,10-14,0.031
China,Constant mortality,2081,15-19,5.781
China,Constant mortality,2081,20-24,34.38
China,Constant mortality,2081,25-29,86.005
China,Constant mortality,2081,30-34,100.177
China,Constant mortality,2081,35-39,54.056
China,Constant mortality,2081,40-44,12.365
China,Constant mortality,2081,45-49,0.786
China,Constant mortality,2081,50-54,0.015
China,Constant mortality,2082,10-14,0.031
China,Constant mortality,2082,15-19,5.792
China,Constant mortality,2082,20-24,34.421
China,Constant mortality,2082,25-29,86.276
China,Constant mortality,2082,30-34,100.472
China,Constant mortality,2082,35-39,54.147
China,Constant mortality,2082,40-44,12.389
China,Constant mortality,2082,45-49,0.79
China,Constant mortality,2082,50-54,0.015
China,Constant mortality,2083,10-14,0.031
China,Constant mortality,2083,15-19,5.772
China,Constant mortality,2083,20-24,34.251
China,Constant mortality,2083,25-29,85.957
China,Constant mortality,2083,30-34,100.158
China,Constant mortality,2083,35-39,53.893
China,Constant mortality,2083,40-44,12.33
China,Constant mortality,2083,45-49,0.791
China,Constant mortality,2083,50-54,0.015
China,Constant mortality,2084,10-14,0.031
China,Constant mortality,2084,15-19,5.782
China,Constant mortality,2084,20-24,34.267
China,Constant mortality,2084,25-29,86.048
China,Constant mortality,2084,30-34,100.371
China,Constant mortality,2084,35-39,53.912
China,Constant mortality,2084,40-44,12.331
China,Constant mortality,2084,45-49,0.794
China,Constant mortality,2084,50-54,0.015
China,Constant mortality,2085,10-14,0.032
China,Constant mortality,2085,15-19,5.793
China,Constant mortality,2085,20-24,34.305
China,Constant mortality,2085,25-29,86.113
China,Constant mortality,2085,30-34,100.563
China,Constant mortality,2085,35-39,53.917
China,Constant mortality,2085,40-44,12.32
China,Constant mortality,2085,45-49,0.795
China,Constant mortality,2085,50-54,0.015
China,Constant mortality,2086,10-14,0.032
China,Constant mortality,2086,15-19,5.804
China,Constant mortality,2086,20-24,34.341
China,Constant mortality,2086,25-29,86.153
China,Constant mortality,2086,30-34,100.736
China,Constant mortality,2086,35-39,53.906
China,Constant mortality,2086,40-44,12.293
China,Constant mortality,2086,45-49,0.795
China,Constant mortality,2086,50-54,0.015
China,Constant mortality,2087,10-14,0.032
China,Constant mortality,2087,15-19,5.785
China,Constant mortality,2087,20-24,34.222
China,Constant mortality,2087,25-29,85.815
China,Constant mortality,2087,30-34,100.458
China,Constant mortality,2087,35-39,53.678
China,Constant mortality,2087,40-44,12.215
China,Constant mortality,2087,45-49,0.791
China,Constant mortality,2087,50-54,0.015
China,Constant mortality,2088,10-14,0.032
China,Constant mortality,2088,15-19,5.797
China,Constant mortality,2088,20-24,34.261
China,Constant mortality,2088,25-29,85.845
China,Constant mortality,2088,30-34,100.624
China,Constant mortality,2088,35-39,53.72
China,Constant mortality,2088,40-44,12.187
China,Constant mortality,2088,45-49,0.79
China,Constant mortality,2088,50-54,0.015
China,Constant mortality,2089,10-14,0.032
China,Constant mortality,2089,15-19,5.808
China,Constant mortality,2089,20-24,34.256
China,Constant mortality,2089,25-29,85.771
China,Constant mortality,2089,30-34,100.666
China,Constant mortality,2089,35-39,53.712
China,Constant mortality,2089,40-44,12.14
China,Constant mortality,2089,45-49,0.788
China,Constant mortality,2089,50-54,0.015
China,Constant mortality,2090,10-14,0.032
China,Constant mortality,2090,15-19,5.824
China,Constant mortality,2090,20-24,34.278
China,Constant mortality,2090,25-29,85.797
China,Constant mortality,2090,30-34,100.788
China,Constant mortality,2090,35-39,53.751
China,Constant mortality,2090,40-44,12.102
China,Constant mortality,2090,45-49,0.785
China,Constant mortality,2090,50-54,0.015
China,Constant mortality,2091,10-14,0.032
China,Constant mortality,2091,15-19,5.827
China,Constant mortality,2091,20-24,34.206
China,Constant mortality,2091,25-29,85.586
China,Constant mortality,2091,30-34,100.628
China,Constant mortality,2091,35-39,53.639
China,Constant mortality,2091,40-44,12.028
China,Constant mortality,2091,45-49,0.779
China,Constant mortality,2091,50-54,0.015
China,Constant mortality,2092,10-14,0.033
China,Constant mortality,2092,15-19,5.879
China,Constant mortality,2092,20-24,34.409
China,Constant mortality,2092,25-29,86.078
China,Constant mortality,2092,30-34,101.292
China,Constant mortality,2092,35-39,53.984
China,Constant mortality,2092,40-44,12.067
China,Constant mortality,2092,45-49,0.78
China,Constant mortality,2092,50-54,0.015
China,Constant mortality,2093,10-14,0.033
China,Constant mortality,2093,15-19,5.88
China,Constant mortality,2093,20-24,34.333
China,Constant mortality,2093,25-29,85.844
China,Constant mortality,2093,30-34,101.075
China,Constant mortality,2093,35-39,53.911
